256.707059,197.982009,421,58.725050
257.035814,198.269589,422,58.766225
257.364329,198.556953,423,58.807376
257.692607,198.844103,424,58.848503
258.020646,199.131039,425,58.889606
258.348448,199.417762,426,58.930686
258.676012,199.704271,427,58.971741
259.003341,199.990569,428,59.012772
259.330434,200.276655,429,59.053779
259.657292,200.562530,430,59.094762
259.983915,200.848194,431,59.135721
260.310304,201.133649,432,59.176655
260.636460,201.418895,433,59.217566
260.962383,201.703932,434,59.258452
261.288074,201.988761,435,59.299314
261.613533,202.273382,436,59.340151
261.938761,202.557797,437,59.380964
262.263759,202.842006,438,59.421753
262.588526,203.126009,439,59.462517
262.913064,203.409807,440,59.503257
263.237373,203.693401,441,59.543972
263.561453,203.976791,442,59.584663
263.885306,204.259977,443,59.625329
264.208932,204.542961,444,59.665971
264.532330,204.825742,445,59.706588
264.855503,205.108323,446,59.747180
265.178450,205.390702,447,59.787748
265.501171,205.672880,448,59.828291
265.823669,205.954859,449,59.868810
266.145942,206.236638,450,59.909304
266.467991,206.518219,451,59.949773
266.789818,206.799601,452,59.990217
267.111422,207.080786,453,60.030637
267.432805,207.361773,454,60.071031
267.753966,207.642564,455,60.111401
268.074906,207.923159,456,60.151747
268.395625,208.203558,457,60.192067
268.716125,208.483763,458,60.232362
269.036406,208.763772,459,60.272633
269.356467,209.043588,460,60.312879
269.676311,209.323211,461,60.353100
269.995936,209.602641,462,60.393296
270.315345,209.881878,463,60.433467
270.634537,210.160924,464,60.473613
270.953512,210.439778,465,60.513734
271.272272,210.718441,466,60.553830
271.590816,210.996914,467,60.593902
271.909146,211.275198,468,60.633948
272.227261,211.553292,469,60.673969
272.545163,211.831197,470,60.713966
272.862851,212.108914,471,60.753937
273.180327,212.386444,472,60.793883
273.497590,212.663786,473,60.833804
273.814642,212.940941,474,60.873701
274.131482,213.217911,475,60.913572
274.448112,213.494694,476,60.953418
274.764531,213.771292,477,60.993239
275.080741,214.047705,478,61.033035
275.396741,214.323935,479,61.072806
275.712532,214.599980,480,61.112552
276.028115,214.875842,481,61.152273
276.343490,215.151521,482,61.191969
276.658657,215.427018,483,61.231640
276.973618,215.702332,484,61.271285
277.288372,215.977466,485,61.310906
277.602920,216.252418,486,61.350501
277.917262,216.527190,487,61.390072
278.231399,216.801782,488,61.429617
278.545332,217.076195,489,61.469137
278.859060,217.350428,490,61.508633
279.172585,217.624483,491,61.548103
279.485907,217.898359,492,61.587548
279.799026,218.172058,493,61.626968
280.111942,218.445580,494,61.666362
280.424657,218.718925,495,61.705732
280.737170,218.992093,496,61.745077
281.049482,219.265086,497,61.784397
281.361594,219.537903,498,61.823691
281.673505,219.810545,499,61.862961
